Date;Enviorment;Temperature;Humidity
2016-10-01 11:19;Ute;12.8;47
2016-10-01 11:20;Inne;22.8;40
2016-10-01 11:20;Ute;12.8;46
2016-10-01 11:21;Inne;22.8;40
2016-10-01 11:21;Ute;12.8;46
2016-10-01 11:22;Inne;22.8;40
2016-10-01 11:22;Ute;12.9;46
2016-10-01 11:23;Inne;22.8;40
2016-10-01 11:23;Ute;12.9;46
2016-10-01 11:24;Inne;22.8;40
2016-10-01 11:24;Ute;12.9;46
2016-10-01 11:25;Inne;22.8;40
2016-10-01 11:25;Ute;13;46
2016-10-01 11:26;Inne;22.8;40
2016-10-01 11:26;Ute;13;46
2016-10-01 11:27;Inne;22.8;40
2016-10-01 11:27;Ute;13;46
2016-10-01 11:28;Inne;22.8;40
2016-10-01 11:28;Ute;13;46
2016-10-01 11:29;Inne;22.8;40
2016-10-01 11:29;Ute;13.1;45
2016-10-01 11:30;Inne;22.8;40
2016-10-01 11:30;Ute;13.1;45
2016-10-01 11:31;Inne;22.8;40
2016-10-01 11:31;Ute;13.1;45
2016-10-01 11:32;Inne;22.8;40
2016-10-01 11:32;Ute;13.1;44
2016-10-01 11:33;Inne;22.8;40
2016-10-01 11:33;Ute;13.1;44
2016-10-01 11:34;Inne;22.8;40
2016-10-01 11:34;Ute;13;44
2016-10-01 11:35;Inne;22.8;40
2016-10-01 11:35;Ute;13.1;44
2016-10-01 11:36;Ute;13.1;44
2016-10-01 11:37;Inne;22.8;40
2016-10-01 11:37;Ute;13.1;45
2016-10-01 11:38;Inne;22.8;40
2016-10-01 11:38;Ute;13.1;44
2016-10-01 11:39;Inne;22.8;40
2016-10-01 11:39;Ute;13.1;44
2016-10-01 11:40;Inne;22.8;40
2016-10-01 11:40;Ute;13.1;43
2016-10-01 11:41;Inne;22.8;40
2016-10-01 11:41;Ute;13.1;44
2016-10-01 11:42;Inne;22.8;40
2016-10-01 11:42;Ute;13.1;44
2016-10-01 11:43;Inne;22.8;40
2016-10-01 11:43;Ute;13.1;44
2016-10-01 11:44;Inne;22.8;40
2016-10-01 11:44;Ute;13.2;43
2016-10-01 11:45;Inne;22.8;40
2016-10-01 11:45;Ute;13.2;43
2016-10-01 11:46;Inne;22.8;40
2016-10-01 11:46;Ute;13.2;43
2016-10-01 11:47;Inne;22.8;40
2016-10-01 11:47;Ute;13.3;42
2016-10-01 11:48;Inne;22.8;40
2016-10-01 11:48;Ute;13.3;43
2016-10-01 11:49;Inne;22.8;40
2016-10-01 11:49;Ute;13.3;41
2016-10-01 11:50;Inne;22.8;40
2016-10-01 11:50;Ute;13.3;42
2016-10-01 11:51;Inne;22.8;40
2016-10-01 11:51;Ute;13.3;42
2016-10-01 11:52;Inne;22.8;40
2016-10-01 11:52;Ute;13.3;43
2016-10-01 11:53;Inne;22.8;40
2016-10-01 11:53;Ute;13.3;43
2016-10-01 11:54;Inne;22.8;40
2016-10-01 11:54;Ute;13.3;43
2016-10-01 11:55;Inne;22.8;40
2016-10-01 11:55;Ute;13.3;43
2016-10-01 11:56;Inne;22.8;40
2016-10-01 11:56;Ute;13.3;42
2016-10-01 11:57;Inne;22.8;40
2016-10-01 11:57;Ute;13.3;42
2016-10-01 11:58;Inne;22.8;40
2016-10-01 11:58;Ute;13.3;43
2016-10-01 11:59;Inne;22.8;40
2016-10-01 11:59;Ute;13.3;42
2016-10-01 12:00;Inne;22.8;40
2016-10-01 12:00;Ute;13.3;43
2016-10-01 12:01;Inne;22.8;40
2016-10-01 12:01;Ute;13.3;43
2016-10-01 12:02;Ute;13.4;44
2016-10-01 12:03;Inne;22.8;40
2016-10-01 12:03;Ute;13.4;43
2016-10-01 12:04;Ute;13.4;44
2016-10-01 12:05;Inne;22.8;40
2016-10-01 12:06;Inne;22.8;40
2016-10-01 12:06;Ute;13.4;43
2016-10-01 12:07;Inne;22.8;40
2016-10-01 12:07;Ute;13.4;42
2016-10-01 12:08;Inne;22.8;40
2016-10-01 12:08;Ute;13.4;42
2016-10-01 12:09;Inne;22.8;40
2016-10-01 12:09;Ute;13.4;42
2016-10-01 12:10;Inne;22.8;40
2016-10-01 12:10;Ute;13.6;42
2016-10-01 12:11;Inne;22.8;40
2016-10-01 12:11;Ute;13.5;42
2016-10-01 12:12;Inne;22.8;40
2016-10-01 12:12;Ute;13.6;42
2016-10-01 12:13;Inne;22.8;40
2016-10-01 12:13;Ute;13.6;41
2016-10-01 12:14;Inne;22.8;40
2016-10-01 12:14;Ute;13.7;42
2016-10-01 12:15;Inne;22.8;40
2016-10-01 12:15;Ute;13.6;41
2016-10-01 12:16;Ute;13.7;40
2016-10-01 12:17;Inne;22.8;40
2016-10-01 12:17;Ute;13.7;40
2016-10-01 12:18;Inne;22.8;40
2016-10-01 12:18;Ute;13.7;41
2016-10-01 12:19;Inne;22.8;40
2016-10-01 12:19;Ute;13.7;40
2016-10-01 12:20;Inne;22.8;40
2016-10-01 12:20;Ute;13.8;39
2016-10-01 12:21;Inne;22.8;40
2016-10-01 12:21;Ute;13.8;39
2016-10-01 12:22;Inne;22.8;40
2016-10-01 12:22;Ute;13.8;38
2016-10-01 12:23;Inne;22.8;40
2016-10-01 12:23;Ute;13.8;39
2016-10-01 12:24;Inne;22.8;40
2016-10-01 12:24;Ute;13.8;39
2016-10-01 12:25;Inne;22.8;40
2016-10-01 12:25;Ute;13.8;38
2016-10-01 12:26;Inne;22.8;40
2016-10-01 12:26;Ute;13.8;37
2016-10-01 12:27;Inne;22.8;40
2016-10-01 12:27;Ute;13.9;37
2016-10-01 12:28;Inne;22.8;40
2016-10-01 12:28;Ute;13.8;37
2016-10-01 12:29;Inne;22.8;40
2016-10-01 12:29;Ute;13.8;37
2016-10-01 12:30;Inne;22.8;40
2016-10-01 12:30;Ute;13.8;35
2016-10-01 12:31;Inne;22.8;40
2016-10-01 12:31;Ute;13.9;35
2016-10-01 12:32;Inne;22.8;40
2016-10-01 12:32;Ute;13.9;35
2016-10-01 12:33;Inne;22.8;40
2016-10-01 12:33;Ute;13.9;34
2016-10-01 12:34;Inne;22.8;40
2016-10-01 12:34;Ute;13.9;34
2016-10-01 12:35;Inne;22.8;39
2016-10-01 12:35;Ute;13.9;35
2016-10-01 12:36;Inne;22.8;39
2016-10-01 12:36;Ute;13.9;35
2016-10-01 12:37;Inne;22.8;39
2016-10-01 12:37;Ute;14;33
2016-10-01 12:38;Inne;22.8;39
2016-10-01 12:38;Ute;14;33
2016-10-01 12:39;Inne;22.8;39
2016-10-01 12:39;Ute;14.1;33
2016-10-01 12:40;Inne;22.8;40
2016-10-01 12:40;Ute;14.2;34
2016-10-01 12:41;Inne;22.8;39
2016-10-01 12:41;Ute;14.3;34
2016-10-01 12:42;Ute;14.4;34
2016-10-01 12:43;Inne;22.8;39
2016-10-01 12:43;Ute;14.6;34
2016-10-01 12:44;Inne;22.8;39
2016-10-01 12:44;Ute;14.6;33
2016-10-01 12:45;Inne;22.8;39
2016-10-01 12:45;Ute;14.8;34
2016-10-01 12:46;Inne;22.8;39
2016-10-01 12:46;Ute;14.9;33
2016-10-01 12:47;Inne;22.8;39
2016-10-01 12:47;Ute;14.9;32
2016-10-01 12:48;Inne;22.8;39
2016-10-01 12:48;Ute;14.9;32
2016-10-01 12:49;Inne;22.8;39
2016-10-01 12:49;Ute;14.9;32
2016-10-01 12:50;Inne;22.8;39
2016-10-01 12:50;Ute;15;31
2016-10-01 12:51;Inne;22.8;39
2016-10-01 12:51;Ute;14.9;31
2016-10-01 12:52;Inne;22.8;39
2016-10-01 12:52;Ute;14.9;31
2016-10-01 12:53;Inne;22.8;39
2016-10-01 12:53;Ute;15;32
2016-10-01 12:54;Inne;22.8;39
2016-10-01 12:54;Ute;15;31
2016-10-01 12:55;Ute;15.1;31
2016-10-01 12:56;Inne;22.8;39
2016-10-01 12:56;Ute;15.1;31
2016-10-01 12:57;Inne;22.8;39
2016-10-01 12:57;Ute;15.2;32
2016-10-01 12:58;Inne;22.8;39
2016-10-01 12:58;Ute;15.2;32
2016-10-01 12:59;Inne;22.8;39
2016-10-01 12:59;Ute;15.3;30
2016-10-01 13:00;Inne;22.8;39
2016-10-01 13:00;Ute;15.3;30
2016-10-01 13:01;Inne;22.8;39
2016-10-01 13:01;Ute;15.3;30
2016-10-01 13:02;Inne;22.8;39
2016-10-01 13:02;Ute;15.3;30
2016-10-01 13:03;Inne;22.8;39
2016-10-01 13:03;Ute;15.3;30
2016-10-01 13:04;Inne;22.8;39
2016-10-01 13:04;Ute;15.3;30
2016-10-01 13:05;Inne;22.8;39
2016-10-01 13:05;Ute;15.3;30
2016-10-01 13:06;Inne;22.8;39
2016-10-01 13:06;Ute;15.3;31
2016-10-01 13:07;Inne;22.8;39
2016-10-01 13:07;Ute;15.3;31
2016-10-01 13:08;Ute;15.3;31
2016-10-01 13:09;Inne;22.9;39
2016-10-01 13:09;Ute;15.3;30
2016-10-01 13:10;Inne;22.9;39
2016-10-01 13:10;Ute;15.3;30
2016-10-01 13:11;Inne;22.9;39
2016-10-01 13:11;Ute;15.3;30
2016-10-01 13:12;Inne;22.9;39
2016-10-01 13:12;Ute;15.3;30
2016-10-01 13:13;Inne;22.9;39
2016-10-01 13:13;Ute;15.3;30
2016-10-01 13:14;Inne;22.9;39
2016-10-01 13:14;Ute;15.3;30
2016-10-01 13:15;Inne;22.9;39
2016-10-01 13:15;Ute;15.4;30
2016-10-01 13:16;Inne;23.1;39
2016-10-01 13:16;Ute;15.4;30
2016-10-01 13:17;Inne;23.1;39
2016-10-01 13:17;Ute;15.4;30
2016-10-01 13:18;Inne;23.1;39
2016-10-01 13:18;Ute;15.6;30
2016-10-01 13:19;Inne;23.1;39
2016-10-01 13:19;Ute;15.6;30
2016-10-01 13:20;Inne;23.1;39
2016-10-01 13:20;Ute;15.4;30
2016-10-01 13:21;Inne;23.1;39
2016-10-01 13:21;Ute;15.6;32
2016-10-01 13:22;Inne;23.1;39
2016-10-01 13:22;Ute;15.7;31
2016-10-01 13:23;Inne;23.3;39
2016-10-01 13:23;Ute;15.8;30
2016-10-01 13:24;Inne;23.3;39
2016-10-01 13:24;Ute;15.8;29
2016-10-01 13:25;Inne;23.3;39
2016-10-01 13:25;Ute;15.8;29
2016-10-01 13:26;Inne;23.3;39
2016-10-01 13:26;Ute;15.8;30
2016-10-01 13:27;Inne;23.3;39
2016-10-01 13:27;Ute;15.8;30
2016-10-01 13:28;Inne;23.3;39
2016-10-01 13:28;Ute;16;30
2016-10-01 13:29;Inne;23.3;39
2016-10-01 13:29;Ute;16;29
2016-10-01 13:30;Inne;23.5;39
2016-10-01 13:30;Ute;16;28
2016-10-01 13:31;Inne;23.5;39
2016-10-01 13:31;Ute;16;29
2016-10-01 13:32;Inne;23.5;39
2016-10-01 13:32;Ute;16;29
2016-10-01 13:33;Inne;23.5;39
2016-10-01 13:33;Ute;16;29
2016-10-01 13:34;Ute;16.1;30
2016-10-01 13:35;Inne;23.5;39
2016-10-01 13:35;Ute;16.1;30
2016-10-01 13:36;Inne;23.5;39
2016-10-01 13:36;Ute;16.1;29
2016-10-01 13:37;Inne;23.5;39
2016-10-01 13:37;Ute;16.1;30
2016-10-01 13:38;Inne;23.8;39
2016-10-01 13:38;Ute;16.2;31
2016-10-01 13:39;Inne;23.8;39
2016-10-01 13:39;Ute;16.2;29
2016-10-01 13:40;Inne;23.8;39
2016-10-01 13:40;Ute;16.2;30
2016-10-01 13:41;Inne;23.8;39
2016-10-01 13:41;Ute;16.2;30
2016-10-01 13:42;Inne;23.8;39
2016-10-01 13:42;Ute;16.2;30
2016-10-01 13:43;Inne;23.8;39
2016-10-01 13:43;Ute;16.3;30
2016-10-01 13:44;Inne;23.8;39
2016-10-01 13:44;Ute;16.3;30
2016-10-01 13:45;Inne;23.8;39
2016-10-01 13:45;Ute;16.4;31
2016-10-01 13:46;Inne;21.9;39
2016-10-01 13:46;Ute;16.6;31
2016-10-01 13:47;Ute;16.6;30
2016-10-01 13:48;Inne;21.9;40
2016-10-01 13:48;Ute;16.6;29
2016-10-01 13:49;Inne;21.9;40
2016-10-01 13:49;Ute;16.5;28
2016-10-01 13:50;Inne;21.9;40
2016-10-01 13:50;Ute;16.3;27
2016-10-01 13:51;Inne;23.3;39
2016-10-01 13:51;Ute;16.3;27
2016-10-01 13:52;Inne;21.9;40
2016-10-01 13:52;Ute;16.3;28
2016-10-01 13:53;Inne;21.9;40
2016-10-01 13:53;Ute;16.3;28
2016-10-01 13:54;Inne;21.9;40
2016-10-01 13:54;Ute;16.4;28
2016-10-01 13:55;Inne;21.9;40
2016-10-01 13:55;Ute;16.4;26
2016-10-01 13:56;Inne;21.9;39
2016-10-01 13:56;Ute;16.3;26
2016-10-01 13:57;Inne;23.1;39
2016-10-01 13:57;Ute;16.3;26
2016-10-01 13:58;Inne;23.1;39
2016-10-01 13:58;Ute;16.4;27
2016-10-01 13:59;Inne;23.1;39
2016-10-01 13:59;Ute;16.5;28
2016-10-01 14:00;Ute;16.6;27
2016-10-01 14:01;Inne;23.1;39
2016-10-01 14:01;Ute;16.6;26
2016-10-01 14:02;Inne;23.1;39
2016-10-01 14:02;Ute;16.6;27
2016-10-01 14:03;Inne;23.1;39
2016-10-01 14:03;Ute;16.6;27
2016-10-01 14:04;Inne;23.1;39
2016-10-01 14:04;Ute;16.6;27
2016-10-01 14:05;Inne;23.1;39
2016-10-01 14:05;Ute;16.6;27
2016-10-01 14:06;Inne;23.1;39
2016-10-01 14:06;Ute;16.7;28
2016-10-01 14:07;Inne;23.3;39
2016-10-01 14:07;Ute;16.7;26
2016-10-01 14:08;Inne;23.3;39
2016-10-01 14:08;Ute;16.7;26
2016-10-01 14:09;Inne;23.3;39
2016-10-01 14:09;Ute;16.6;26
2016-10-01 14:10;Inne;23.3;39
2016-10-01 14:10;Ute;16.6;26
2016-10-01 14:11;Inne;23.3;39
2016-10-01 14:11;Ute;16.6;27
2016-10-01 14:12;Inne;23.3;39
2016-10-01 14:12;Ute;16.6;28
2016-10-01 14:13;Ute;16.7;27
2016-10-01 14:14;Inne;23.3;39
2016-10-01 14:14;Ute;16.8;27
2016-10-01 14:15;Inne;23.3;39
2016-10-01 14:15;Ute;16.7;26
2016-10-01 14:16;Inne;23.6;39
2016-10-01 14:16;Ute;16.7;26
2016-10-01 14:17;Inne;23.3;39
2016-10-01 14:17;Ute;16.8;27
2016-10-01 14:18;Inne;23.5;39
2016-10-01 14:18;Ute;16.9;28
2016-10-01 14:19;Inne;23.5;39
2016-10-01 14:19;Ute;16.9;28
2016-10-01 14:20;Inne;23.5;39
2016-10-01 14:20;Ute;17;27
2016-10-01 14:21;Inne;23.3;39
2016-10-01 14:21;Ute;17.2;26
2016-10-01 14:22;Inne;23.5;39
2016-10-01 14:22;Ute;17.1;26
2016-10-01 14:23;Inne;23.5;39
2016-10-01 14:23;Ute;17.1;26
2016-10-01 14:24;Inne;23.5;39
2016-10-01 14:24;Ute;17.1;26
2016-10-01 14:25;Inne;23.5;39
2016-10-01 14:25;Ute;17;25
2016-10-01 14:26;Inne;23.5;39
2016-10-01 14:26;Ute;16.9;25
2016-10-01 14:27;Inne;23.5;39
2016-10-01 14:27;Ute;16.8;25
2016-10-01 14:28;Inne;23.5;39
2016-10-01 14:28;Ute;16.8;26
2016-10-01 14:29;Inne;23.5;39
2016-10-01 14:29;Ute;16.9;26
2016-10-01 14:30;Inne;23.5;39
2016-10-01 14:30;Ute;16.9;25
2016-10-01 14:31;Inne;23.6;39
2016-10-01 14:31;Ute;17;25
2016-10-01 14:32;Inne;23.6;39
2016-10-01 14:32;Ute;16.9;25
2016-10-01 14:33;Inne;23.6;38
2016-10-01 14:33;Ute;16.9;25
2016-10-01 14:34;Inne;23.6;38
2016-10-01 14:34;Ute;16.9;26
2016-10-01 14:35;Inne;23.6;38
2016-10-01 14:35;Ute;16.8;25
2016-10-01 14:36;Inne;23.6;38
2016-10-01 14:36;Ute;16.9;26
2016-10-01 14:37;Inne;23.6;38
2016-10-01 14:37;Ute;16.9;25
2016-10-01 14:38;Inne;23.6;38
2016-10-01 14:38;Ute;16.9;24
2016-10-01 14:39;Ute;16.7;24
2016-10-01 14:40;Inne;23.6;38
2016-10-01 14:40;Ute;16.7;24
2016-10-01 14:41;Inne;23.6;38
2016-10-01 14:41;Ute;16.7;25
2016-10-01 14:42;Inne;23.6;38
2016-10-01 14:42;Ute;16.8;25
2016-10-01 14:43;Inne;23.6;38
2016-10-01 14:43;Ute;16.9;25
2016-10-01 14:44;Inne;23.6;38
2016-10-01 14:44;Ute;16.9;25
2016-10-01 14:45;Inne;23.8;38
2016-10-01 14:45;Ute;17;26
2016-10-01 14:46;Inne;23.8;38
2016-10-01 14:46;Ute;17.2;25
2016-10-01 14:47;Inne;23.8;38
2016-10-01 14:47;Ute;17.2;26
2016-10-01 14:48;Inne;23.8;38
2016-10-01 14:48;Ute;17.3;24
2016-10-01 14:49;Inne;23.8;38
2016-10-01 14:49;Ute;17.3;26
2016-10-01 14:50;Inne;23.8;38
2016-10-01 14:50;Ute;17.3;25
2016-10-01 14:51;Inne;23.8;38
2016-10-01 14:51;Ute;17.3;25
2016-10-01 14:52;Inne;23.8;38
2016-10-01 14:52;Ute;17.3;25
2016-10-01 14:53;Inne;23.8;38
2016-10-01 14:53;Ute;17.4;25
2016-10-01 14:54;Inne;23.8;38
2016-10-01 14:54;Ute;17.4;24
2016-10-01 14:55;Inne;23.8;38
2016-10-01 14:55;Ute;17.3;23
2016-10-01 14:56;Inne;23.8;38
2016-10-01 14:56;Ute;17.3;24
2016-10-01 14:57;Inne;23.8;38
2016-10-01 14:57;Ute;17.2;24
2016-10-01 14:58;Inne;23.8;38
2016-10-01 14:58;Ute;17.2;25
2016-10-01 14:59;Inne;23.8;38
2016-10-01 14:59;Ute;17.3;26
2016-10-01 15:00;Inne;23.8;38
2016-10-01 15:00;Ute;17.5;24
2016-10-01 15:01;Ute;17.4;24
2016-10-01 15:01;Inne;24;37
2016-10-01 15:02;Ute;17.4;25
2016-10-01 15:02;Inne;24;37
2016-10-01 15:03;Ute;17.4;24
2016-10-01 15:03;Inne;24;37
2016-10-01 15:04;Ute;17.4;23
2016-10-01 15:04;Inne;24;37
2016-10-01 15:05;Ute;17.3;23
2016-10-01 15:06;Ute;17.2;23
2016-10-01 15:06;Inne;24;37
2016-10-01 15:07;Ute;17.3;24
2016-10-01 15:07;Inne;24;37
2016-10-01 15:08;Ute;17.3;23
2016-10-01 15:08;Inne;24;37
2016-10-01 15:09;Ute;17.3;24
2016-10-01 15:09;Inne;24;37
2016-10-01 15:10;Ute;17.3;24
2016-10-01 15:10;Inne;24;37
2016-10-01 15:11;Ute;17.3;22
2016-10-01 15:11;Inne;24;37
2016-10-01 15:12;Ute;17.3;22
2016-10-01 15:12;Inne;24;37
2016-10-01 15:13;Ute;17.2;24
2016-10-01 15:13;Inne;24;37
2016-10-01 15:14;Ute;17.3;25
2016-10-01 15:14;Inne;24;37
2016-10-01 15:15;Ute;17.4;24
2016-10-01 15:15;Inne;24;37
2016-10-01 15:16;Ute;17.4;24
2016-10-01 15:16;Inne;24;37
2016-10-01 15:17;Ute;17.3;25
2016-10-01 15:17;Inne;24;37
2016-10-01 15:18;Ute;17.3;25
2016-10-01 15:18;Inne;24;37
2016-10-01 15:19;Inne;24.1;37
2016-10-01 15:19;Ute;17.1;24
2016-10-01 15:20;Inne;24.1;37
2016-10-01 15:20;Ute;16.9;25
2016-10-01 15:21;Inne;24.1;37
2016-10-01 15:21;Ute;16.8;25
2016-10-01 15:22;Inne;24.1;37
2016-10-01 15:22;Ute;16.6;24
2016-10-01 15:23;Inne;24.1;37
2016-10-01 15:23;Ute;16.5;25
2016-10-01 15:24;Inne;24.1;37
2016-10-01 15:24;Ute;16.4;25
2016-10-01 15:25;Inne;24.1;37
2016-10-01 15:25;Ute;16.3;26
2016-10-01 15:26;Inne;24.1;37
2016-10-01 15:26;Ute;16.3;26
2016-10-01 15:27;Inne;24.1;37
2016-10-01 15:27;Ute;16.3;26
2016-10-01 15:28;Inne;24.1;37
2016-10-01 15:28;Ute;16.2;27
2016-10-01 15:29;Inne;24.1;37
2016-10-01 15:29;Ute;16;27
2016-10-01 15:30;Inne;24.1;37
2016-10-01 15:30;Ute;16;27
2016-10-01 15:31;Ute;15.9;28
2016-10-01 15:31;Inne;24;37
2016-10-01 15:32;Ute;15.9;27
2016-10-01 15:32;Inne;24;37
2016-10-01 15:33;Ute;15.8;27
2016-10-01 15:33;Inne;24;37
2016-10-01 15:34;Ute;15.8;27
2016-10-01 15:34;Inne;24;37
2016-10-01 15:35;Ute;15.8;27
2016-10-01 15:35;Inne;24;37
2016-10-01 15:36;Ute;15.7;27
2016-10-01 15:36;Inne;24;37
2016-10-01 15:37;Inne;23.6;38
2016-10-01 15:37;Ute;15.7;28
2016-10-01 15:38;Ute;15.7;28
2016-10-01 15:38;Inne;24;37
2016-10-01 15:39;Ute;15.7;29
2016-10-01 15:39;Inne;24;37
2016-10-01 15:40;Ute;15.7;29
2016-10-01 15:40;Inne;24;37
2016-10-01 15:41;Ute;15.7;29
2016-10-01 15:41;Inne;24;37
2016-10-01 15:42;Ute;15.7;28
2016-10-01 15:42;Inne;24;37
2016-10-01 15:43;Ute;15.6;28
2016-10-01 15:43;Inne;24;37
2016-10-01 15:44;Ute;15.6;29
2016-10-01 15:45;Inne;23.8;38
2016-10-01 15:45;Ute;15.6;29
2016-10-01 15:46;Inne;23.8;38
2016-10-01 15:46;Ute;15.6;29
2016-10-01 15:47;Inne;23.8;38
2016-10-01 15:47;Ute;15.6;30
2016-10-01 15:48;Inne;23.8;38
2016-10-01 15:48;Ute;15.6;29
2016-10-01 15:49;Inne;23.8;38
2016-10-01 15:49;Ute;15.6;30
2016-10-01 15:50;Inne;23.8;38
2016-10-01 15:50;Ute;15.6;30
2016-10-01 15:51;Inne;23.8;38
2016-10-01 15:51;Ute;15.6;29
2016-10-01 15:52;Inne;23.8;38
2016-10-01 15:52;Ute;15.7;29
2016-10-01 15:53;Inne;23.8;38
2016-10-01 15:53;Ute;15.6;29
2016-10-01 15:54;Inne;23.8;38
2016-10-01 15:54;Ute;15.6;29
2016-10-01 15:55;Inne;23.8;38
2016-10-01 15:55;Ute;15.6;29
2016-10-01 15:56;Inne;23.8;38
2016-10-01 15:56;Ute;15.6;29
2016-10-01 15:57;Ute;15.6;29
2016-10-01 15:58;Inne;23.8;38
2016-10-01 15:58;Ute;15.4;29
2016-10-01 15:59;Inne;23.8;38
2016-10-01 15:59;Ute;15.4;29
2016-10-01 16:00;Inne;23.8;38
2016-10-01 16:00;Ute;15.4;30
2016-10-01 16:01;Inne;23.8;38
2016-10-01 16:01;Ute;15.4;29
2016-10-01 16:02;Inne;23.8;38
2016-10-01 16:02;Ute;15.4;29
2016-10-01 16:03;Inne;23.6;38
2016-10-01 16:03;Ute;15.4;29
2016-10-01 16:04;Inne;23.6;38
2016-10-01 16:04;Ute;15.4;30
2016-10-01 16:05;Inne;23.6;38
2016-10-01 16:06;Inne;23.6;38
2016-10-01 16:06;Ute;15.4;31
2016-10-01 16:07;Inne;23.6;38
2016-10-01 16:07;Ute;15.4;31
2016-10-01 16:08;Inne;23.6;38
2016-10-01 16:08;Ute;15.4;31
2016-10-01 16:09;Inne;23.6;38
2016-10-01 16:09;Ute;15.4;31
2016-10-01 16:10;Ute;15.4;31
2016-10-01 16:11;Inne;23.6;38
2016-10-01 16:11;Ute;15.4;30
2016-10-01 16:12;Inne;23.6;38
2016-10-01 16:12;Ute;15.4;31
2016-10-01 16:13;Inne;23.6;38
2016-10-01 16:13;Ute;15.4;31
2016-10-01 16:14;Inne;23.6;38
2016-10-01 16:14;Ute;15.4;31
2016-10-01 16:15;Inne;23.6;38
2016-10-01 16:15;Ute;15.4;31
2016-10-01 16:16;Inne;23.6;38
2016-10-01 16:16;Ute;15.4;30
2016-10-01 16:17;Inne;23.6;38
2016-10-01 16:17;Ute;15.4;31
2016-10-01 16:18;Inne;23.6;38
2016-10-01 16:18;Ute;15.4;31
2016-10-01 16:19;Inne;23.6;38
2016-10-01 16:19;Ute;15.4;32
2016-10-01 16:20;Inne;23.3;38
2016-10-01 16:20;Ute;15.4;31
2016-10-01 16:21;Inne;23.6;38
2016-10-01 16:21;Ute;15.3;31
2016-10-01 16:22;Inne;23.6;38
2016-10-01 16:22;Ute;15.3;31
2016-10-01 16:23;Inne;23.6;38
2016-10-01 16:23;Ute;15.3;30
2016-10-01 16:24;Inne;23.6;38
2016-10-01 16:24;Ute;15.3;30
2016-10-01 16:25;Inne;23.6;38
2016-10-01 16:25;Ute;15.3;31
2016-10-01 16:26;Inne;23.6;38
2016-10-01 16:26;Ute;15.3;30
2016-10-01 16:27;Inne;23.6;38
2016-10-01 16:27;Ute;15.3;30
2016-10-01 16:28;Inne;23.6;38
2016-10-01 16:28;Ute;15.3;31
2016-10-01 16:29;Inne;23.6;38
2016-10-01 16:29;Ute;15.3;30
2016-10-01 16:30;Inne;23.5;38
2016-10-01 16:30;Ute;15.3;31
2016-10-01 16:31;Inne;23.5;38
2016-10-01 16:32;Inne;23.5;38
2016-10-01 16:32;Ute;15.3;30
2016-10-01 16:33;Inne;23.5;38
2016-10-01 16:33;Ute;15.2;30
2016-10-01 16:34;Inne;23.5;38
2016-10-01 16:34;Ute;15.2;30
2016-10-01 16:35;Inne;23.5;38
2016-10-01 16:35;Ute;15.2;31
2016-10-01 16:37;Inne;23.5;38
2016-10-01 16:38;Inne;23.5;38
2016-10-01 16:38;Ute;15.2;31
2016-10-01 16:39;Inne;23.5;38
2016-10-01 16:39;Ute;15.2;32
2016-10-01 16:40;Inne;23.5;38
2016-10-01 16:40;Ute;15.2;32
2016-10-01 16:41;Inne;23.5;38
2016-10-01 16:41;Ute;15.3;32
2016-10-01 16:42;Inne;23.5;38
2016-10-01 16:42;Ute;15.3;31
2016-10-01 16:43;Inne;23.5;38
2016-10-01 16:43;Ute;15.3;31
2016-10-01 16:44;Inne;23.5;38
2016-10-01 16:44;Ute;15.2;31
2016-10-01 16:45;Inne;23.5;38
2016-10-01 16:45;Ute;15.2;32
2016-10-01 16:46;Inne;23.5;38
2016-10-01 16:46;Ute;15.2;31
2016-10-01 16:47;Inne;23.5;38
2016-10-01 16:47;Ute;15.2;31
2016-10-01 16:48;Inne;23.5;38
2016-10-01 16:48;Ute;15.2;31
2016-10-01 16:49;Inne;23.5;38
2016-10-01 16:49;Ute;15.2;32
2016-10-01 16:50;Inne;23.5;38
2016-10-01 16:50;Ute;15.2;32
2016-10-01 16:51;Inne;23.5;38
2016-10-01 16:51;Ute;15.2;31
2016-10-01 16:52;Inne;23.5;38
2016-10-01 16:52;Ute;15.1;32
2016-10-01 16:53;Inne;23.5;38
2016-10-01 16:53;Ute;15.1;32
2016-10-01 16:54;Inne;23.5;38
2016-10-01 16:54;Ute;15.1;32
2016-10-01 16:55;Inne;23.5;38
2016-10-01 16:55;Ute;15.1;32
2016-10-01 16:56;Inne;23.5;38
2016-10-01 16:56;Ute;15.1;32
2016-10-01 16:57;Inne;23.5;38
2016-10-01 16:58;Inne;23.5;38
2016-10-01 16:58;Ute;15;32
2016-10-01 16:59;Inne;23.5;38
2016-10-01 16:59;Ute;15;32
2016-10-01 17:00;Inne;23.5;38
2016-10-01 17:00;Ute;15;32
2016-10-01 17:01;Inne;23.5;38
2016-10-01 17:01;Ute;15;32
2016-10-01 17:02;Ute;14.9;33
2016-10-01 17:03;Inne;23.5;38
2016-10-01 17:03;Ute;14.9;33
2016-10-01 17:04;Inne;23.3;38
2016-10-01 17:04;Ute;14.9;33
2016-10-01 17:05;Inne;23.3;38
2016-10-01 17:05;Ute;14.9;33
2016-10-01 17:06;Inne;23.3;38
2016-10-01 17:06;Ute;14.9;34
